4.82631672843191, 8.267141516100105e-7
5.5447181215721075, 0.0000015199110829529362
6.481508320184297, 0.000002794351222347196
7.576570924530082, 0.000005336699231206291
9.01160733591394, 0.000009092382259947127
10.718446060311225, 0.00001609205729726891
12.971623961465296, 0.00002639292984141547
16.53696258775526, 0.00004671124982522753
21.45112601531815, 0.00008267141516100088
28.31244665824677, 0.0001408511283939641
37.36841763941223, 0.00023101297000831532
49.32101607922306, 0.00036474006492530266
61.796012446657336, 0.0004945553177717594
81.56197976921877, 0.0007516801086146083
102.19183459028312, 0.0010587499148966507
137.2386570176508, 0.0016092057297268942
184.3048327248571, 0.0025407309482131163
230.921920155701, 0.003445006793326685
294.39237258586553, 0.004852330941649355
388.5562156261665, 0.007099694630794673
521.8120745379614, 0.009626558943926817
713.0292478947669, 0.01408511283939638
991.3648619472849, 0.01909816915113336
1242.115435125445, 0.02310129700083158
1668.100537200059, 0.029027518956917346
2163.797289847744, 0.03380069419285062
2758.531617629187, 0.03935875227966547
3516.7327000374116, 0.0424716539250858
4406.236427773578, 0.049455531777176036
5425.793698491181, 0.05543724670769388
6798.165195672062, 0.06214245832754477
7946.727554338266, 0.05758781204229565
9785.517639538331, 0.05543724670769388
11242.100350620885, 0.07236092872555853
12915.496650148827, 0.09092382259947109
15904.00821334743, 0.1099821775427439
18916.298482974562, 0.12806723011028115
23293.33316314174, 0.12328467394420634
